步行最短距离（m）,步行最短时间（s）,公共服务设施名称,ID,距离分类,权重,纠正后权重
549,439,华联时尚裁改(中山五路店),82,0.9,0.3,0.27
618,494,ABC-石烧安格斯牛扒(北京路店),82,0.9,0.3,0.27
656,525,趣优游专柜,82,0.55,0.3,0.165
654,523,天河城,82,0.55,0.3,0.165
670,536,信木岚(粤海仰忠汇店),82,0.55,0.3,0.165
698,558,骏田批发广场,82,0.55,0.3,0.165
965,772,广州亚太精品交易中心,82,0.25,0.3,0.075
831,665,北京大厦饰博城,82,0.55,0.3,0.165
1203,962,光塔综合商场,82,0.08,0.3,0.024
1088,870,泰康仰忠精品批发城,82,0.08,0.3,0.024
1252,1002,粤海·得邻,82,0.08,0.3,0.024
1158,926,HIGHSUN BINBIN PLAZA,82,0.08,0.3,0.024
1225,980,海印缤缤广场,82,0.08,0.3,0.024
240,192,QQ生活馆,83,1,0.3,0.3
1235,988,威柏商场,83,0.08,0.3,0.024
1193,954,南方大厦(沿江西路),83,0.08,0.3,0.024
982,786,中集e站,83,0.25,0.3,0.075
1004,803,龙凤街百货,83,0.25,0.3,0.075
1225,980,TC宏宇同创汇商场,83,0.08,0.3,0.024
67,54,永泰商业广场,85,1,0.3,0.3
190,152,宝湾广场,85,1,0.3,0.3
305,244,金骊城,85,1,0.3,0.3
305,244,金骊广场,85,1,0.3,0.3
538,430,永泰站生活广场,85,0.9,0.3,0.27
504,403,嘉福广场,85,0.9,0.3,0.27
617,494,泰尚城,85,0.9,0.3,0.27
991,793,世联永泰里,85,0.25,0.3,0.075
842,674,家为百货,85,0.55,0.3,0.165
1025,820,元汇时尚城,85,0.25,0.3,0.075
962,770,元下田商业广场,85,0.25,0.3,0.075
1230,984,安华汇-A馆,85,0.08,0.3,0.024
272,218,和畅广场,86,1,0.3,0.3
617,494,秀山楼商贸城,86,0.9,0.3,0.27
614,491,乐嘉商业广场,86,0.9,0.3,0.27
1222,978,时代商业中心,86,0.08,0.3,0.024
1274,1019,中福商业中心,86,0.08,0.3,0.024
326,261,广东天健商业广场,87,1,0.3,0.3
814,651,利多多商业园,87,0.55,0.3,0.165
1077,862,毅兴商业城,87,0.25,0.3,0.075
958,766,新天地广场(广州大道北),87,0.25,0.3,0.075
1292,1034,金铂天地,87,0.08,0.3,0.024
999,799,欧御广场,88,0.25,0.3,0.075
626,501,长兴商贸综合城,89,0.9,0.3,0.27
1284,1027,你我您岑村区团购,89,0.08,0.3,0.024
1102,882,奥买家(奥园广场店),90,0.08,0.3,0.024
1047,838,海伦&购物公园,90,0.25,0.3,0.075
1121,897,奥园广场(福德路店),90,0.08,0.3,0.024
909,727,天汇百汇购物中心(鱼窝头店),91,0.25,0.3,0.075
1057,846,大利家百货,91,0.25,0.3,0.075
764,611,OUTLETS,92,0.55,0.3,0.165
659,527,上步商贸广场,92,0.55,0.3,0.165
844,675,怡盛广场,92,0.55,0.3,0.165
794,635,同德商业广场,92,0.55,0.3,0.165
974,779,康乃馨商贸城,92,0.25,0.3,0.075
982,786,中天广场,92,0.25,0.3,0.075
995,796,骏富商贸城E区,92,0.25,0.3,0.075
1195,956,骏荣商业广场,92,0.08,0.3,0.024
1005,804,骏富商贸城A区,92,0.25,0.3,0.075
1139,911,溪雨国际广场,92,0.08,0.3,0.024
1290,1032,新都汇购物广场,92,0.08,0.3,0.024
1304,1043,骏盈广场,92,0.08,0.3,0.024
248,198,天河汇商业广场,93,1,0.3,0.3
326,261,LI-NING Factory Store(时代广场店),93,1,0.3,0.3
321,257,广州友谊OUTLETS购物中心(时代广场),93,1,0.3,0.3
400,320,时代广场(天河北路店),93,1,0.3,0.3
482,386,天河北店,93,0.9,0.3,0.27
512,410,天河北100生活馆,93,0.9,0.3,0.27
774,619,VT101维多利广场,93,0.55,0.3,0.165
780,624,直通车商业广场(体育西路),93,0.55,0.3,0.165
774,619,APBL,93,0.55,0.3,0.165
684,547,广州购物中心,93,0.55,0.3,0.165
722,578,直通车商业广场(体育西路店),93,0.55,0.3,0.165
646,517,祥龙商业广场,93,0.9,0.3,0.27
777,622,中怡时尚购物中心,93,0.55,0.3,0.165
819,655,广百百货(天河中怡店),93,0.55,0.3,0.165
968,774,永旺百货(天河城店),93,0.25,0.3,0.075
1006,805,天河城,93,0.25,0.3,0.075
1131,905,时尚天河商业广场,93,0.08,0.3,0.024
1239,991,SEALLOVE,93,0.08,0.3,0.024
1002,802,中天购物城,93,0.25,0.3,0.075
1303,1042,天环PARC CENTRAL,93,0.08,0.3,0.024
1192,954,若比邻社区商业中心(广州东风广场店),93,0.08,0.3,0.024
422,338,菁浦荟,94,1,0.3,0.3
663,530,君立·君荟坊,94,0.55,0.3,0.165
920,736,雄洲同和广场,94,0.25,0.3,0.075
988,790,雄洲城,94,0.25,0.3,0.075
1167,934,金铂天地,94,0.08,0.3,0.024
1184,947,同和商贸综合广场,94,0.08,0.3,0.024
856,685,新大新百货(北京路分店),95,0.55,0.3,0.165
973,778,Amall商场,95,0.25,0.3,0.075
1007,806,N23商场,95,0.25,0.3,0.075
947,758,城壹汇,95,0.25,0.3,0.075
878,702,大马站商业中心,95,0.25,0.3,0.075
1154,923,luckymi专柜,95,0.08,0.3,0.024
1208,966,广州动漫星城广场(中山五路),95,0.08,0.3,0.024
1036,829,PLAZA,95,0.25,0.3,0.075
1044,835,广百百货(北京路店),95,0.25,0.3,0.075
1066,853,骏亿品牌中心,95,0.25,0.3,0.075
1304,1043,华联时尚裁改(中山五路店),95,0.08,0.3,0.024
1104,883,广百广场,95,0.08,0.3,0.024
1244,995,名盛广场,95,0.08,0.3,0.024
1244,995,天河城百货(北京路店),95,0.08,0.3,0.024
1269,1015,光明广场,95,0.08,0.3,0.024
282,226,骐利广场,96,1,0.3,0.3
466,373,骏盈广场,96,0.9,0.3,0.27
771,617,新都汇购物广场,96,0.55,0.3,0.165
1092,874,中天广场,96,0.08,0.3,0.024
1161,929,同德商业广场,96,0.08,0.3,0.024
803,642,柴宝里(装修中),96,0.55,0.3,0.165
808,646,越秀可逸江畔·悦汇时光,97,0.55,0.3,0.165
1199,959,天鸿百货(金业路),97,0.08,0.3,0.024
569,455,龙凤街百货,99,0.9,0.3,0.27
593,474,凤凰展贸易城,99,0.9,0.3,0.27
985,788,QQ生活馆,99,0.25,0.3,0.075
1037,830,TC宏宇同创汇商场,99,0.25,0.3,0.075
955,764,中集e站,99,0.25,0.3,0.075
1115,892,可逸倾城,99,0.08,0.3,0.024
1026,821,现代广场家信商业中心,99,0.25,0.3,0.075
1087,870,江南西恒基商城,99,0.25,0.3,0.075
331,265,MERVYNS,100,1,0.3,0.3
599,479,Kimlife Home,100,0.9,0.3,0.27
939,751,新市天地,100,0.25,0.3,0.075
1116,893,联富文化商业广场,100,0.08,0.3,0.024
1177,942,丰兴商城,100,0.08,0.3,0.024
1230,984,太阳广场,100,0.08,0.3,0.024
48,38,aipei,102,1,0.3,0.3
524,419,星荟商业街,102,0.9,0.3,0.27
625,500,鸿润二场,103,0.9,0.3,0.27
743,594,VIOLA,104,0.55,0.3,0.165
648,518,永福购物广场,104,0.9,0.3,0.27
879,703,联兴商贸广场,104,0.25,0.3,0.075
760,608,家沃商业广场,104,0.55,0.3,0.165
887,710,嘉鼎广场,104,0.25,0.3,0.075
703,562,广丰商场,104,0.55,0.3,0.165
817,654,名城商城,104,0.55,0.3,0.165
878,702,嘉禾广场,104,0.25,0.3,0.075
835,668,佳扬商业广场,104,0.55,0.3,0.165
920,736,嘉禾名城,104,0.25,0.3,0.075
947,758,丰兴商业广场,104,0.25,0.3,0.075
333,266,CHASE LUCK,105,1,0.3,0.3
569,455,海珠·合生生活天地,105,0.9,0.3,0.27
472,378,铭成汇,105,0.9,0.3,0.27
606,485,信和广场,105,0.9,0.3,0.27
477,382,Mall商场,105,0.9,0.3,0.27
490,392,江南坊,105,0.9,0.3,0.27
739,591,佳都商贸中心,105,0.55,0.3,0.165
464,371,T.I.T润政广场,105,0.9,0.3,0.27
736,589,金园商贸城,105,0.55,0.3,0.165
752,602,海冠商城,105,0.55,0.3,0.165
700,560,万科里购物中心,105,0.55,0.3,0.165
1015,812,壹加壹超市(田心街店),105,0.25,0.3,0.075
632,506,蓝天里,105,0.9,0.3,0.27
750,600,燕汇广场,105,0.55,0.3,0.165
649,519,江南综合商场(玫瑰二街),105,0.9,0.3,0.27
756,605,新安购物广场,105,0.55,0.3,0.165
786,629,摩登百货(海购店),105,0.55,0.3,0.165
755,604,江泰广场,105,0.55,0.3,0.165
1300,1040,印象万家生活广场,105,0.08,0.3,0.024
1190,952,润汇广场,105,0.08,0.3,0.024
991,793,富力海珠城,105,0.25,0.3,0.075
994,795,IP Station,105,0.25,0.3,0.075
1143,914,富力海珠城A区,105,0.08,0.3,0.024
1245,996,时尚场,105,0.08,0.3,0.024
1223,978,江南西·名店城,105,0.08,0.3,0.024
1300,1040,江南西人,105,0.08,0.3,0.024
1193,954,名店城(江南西路),105,0.08,0.3,0.024
170,136,MeiMeiKeTing客厅,106,1,0.3,0.3
437,350,优托邦西翼商场,106,0.9,0.3,0.27
359,287,德国美诺Miele天汇广场igc授权体验店,106,1,0.3,0.3
359,287,IGC天汇广场,106,1,0.3,0.3
379,303,优托邦东翼商场,106,1,0.3,0.3
567,454,广州K11购物艺术中心,106,0.9,0.3,0.27
515,412,高德置地广场·冬,106,0.9,0.3,0.27
818,654,四特酒百信购物中心,106,0.55,0.3,0.165
728,582,高德置地广场·秋,106,0.55,0.3,0.165
925,740,裙楼商场,106,0.25,0.3,0.075
1011,809,广州友谊商店(国金店),106,0.25,0.3,0.075
1020,816,珠江道,106,0.25,0.3,0.075
1139,911,广州国金天地购物中心,106,0.08,0.3,0.024
1031,825,二层商场,106,0.25,0.3,0.075
1141,913,澳门丰云店,106,0.08,0.3,0.024
975,780,花城汇,106,0.25,0.3,0.075
1293,1034,高德置地广场·春,106,0.08,0.3,0.024
1133,906,维家思广场,106,0.08,0.3,0.024
1245,996,珠江新城,106,0.08,0.3,0.024
745,596,jumeirah,106,0.55,0.3,0.165
233,186,世纪华联购物广场,107,1,0.3,0.3
739,591,优选家,107,0.55,0.3,0.165
365,292,外商·琥珀广场,107,1,0.3,0.3
1135,908,华忆丽晶广场,107,0.08,0.3,0.024
1164,931,丽晶都汇,107,0.08,0.3,0.024
949,759,保利克洛维二期时光汇购物中心,107,0.25,0.3,0.075
1065,852,中盈广场,107,0.25,0.3,0.075
921,737,IP Station,107,0.25,0.3,0.075
1189,951,美豪广场,107,0.08,0.3,0.024
1131,905,南天广场,107,0.08,0.3,0.024
1193,954,富力盈信大厦商场,107,0.08,0.3,0.024
1191,953,佰盈商业城,107,0.08,0.3,0.024
1298,1038,YSHS,107,0.08,0.3,0.024
761,609,嘉乐源百货,108,0.55,0.3,0.165
664,531,一佳百货,108,0.55,0.3,0.165
1217,974,四二四二淘宝店,108,0.08,0.3,0.024
998,798,盈邦商业中心,108,0.25,0.3,0.075
425,340,衣之家百货(市新路店),109,1,0.3,0.3
861,689,菜鸟百货商场蔡一村(市桥E)流通,109,0.55,0.3,0.165
236,189,丰兴广场,110,1,0.3,0.3
575,460,万鼎外贸城,110,0.9,0.3,0.27
705,564,俊龙商贸,110,0.55,0.3,0.165
795,636,盛荟,110,0.55,0.3,0.165
865,692,LIQUID CARE,110,0.55,0.3,0.165
904,723,石井城市广场,110,0.25,0.3,0.075
1263,1010,广大商贸城,110,0.08,0.3,0.024
957,766,训榕溪店,110,0.25,0.3,0.075
1146,917,石井国际,110,0.08,0.3,0.024
830,664,优托邦驿站,111,0.55,0.3,0.165
500,400,广州国际农资商品交易城,111,0.9,0.3,0.27
1009,807,21世纪卡通城(优托邦驿站·长兴店东区),111,0.25,0.3,0.075
491,393,佳恩百货(元岗街店),111,0.9,0.3,0.27
970,776,天河慧通产业广场A3号楼,111,0.25,0.3,0.075
991,793,元岗商业广场,111,0.25,0.3,0.075
819,655,地下商场,112,0.55,0.3,0.165
721,577,EFRUlTS,112,0.55,0.3,0.165
990,792,太德商城,112,0.25,0.3,0.075
577,462,永旺超市(番禺广场店),112,0.9,0.3,0.27
638,510,九鸿广场,112,0.9,0.3,0.27
724,579,永旺梦乐城(番禺广场店),112,0.55,0.3,0.165
724,579,AEON MALL(番禺店),112,0.55,0.3,0.165
1185,948,罗家汇,112,0.08,0.3,0.024
245,196,东方宝泰购物广场,114,1,0.3,0.3
339,271,永旺百货(东方宝泰店),114,1,0.3,0.3
696,557,红摩坊,114,0.55,0.3,0.165
769,615,中天购物城,114,0.55,0.3,0.165
1006,805,远海建设商业广场,114,0.25,0.3,0.075
1130,904,祥龙商业广场,114,0.08,0.3,0.024
1191,953,eHi(城光大厦店),115,0.08,0.3,0.024
1108,886,太平架商业广场,115,0.08,0.3,0.024
1145,916,天平商业广场,115,0.08,0.3,0.024
634,507,金田坊,116,0.9,0.3,0.27
482,386,朗润广场,116,0.9,0.3,0.27
601,481,汇坊(人前店),116,0.9,0.3,0.27
774,619,YSHS,116,0.55,0.3,0.165
747,598,远海建设商业广场,116,0.55,0.3,0.165
950,760,多利奥莱(羊城国际商贸中心店),116,0.25,0.3,0.075
784,627,太古汇,116,0.55,0.3,0.165
1046,837,百福广场,116,0.25,0.3,0.075
1253,1002,莱福广场,116,0.08,0.3,0.024
1016,813,丰兴广场,116,0.25,0.3,0.075
1073,858,236广场,116,0.25,0.3,0.075
1076,861,红摩坊,116,0.25,0.3,0.075
1193,954,MARVEL,116,0.08,0.3,0.024
1284,1027,VICTORY,116,0.08,0.3,0.024
1206,965,中天购物城,116,0.08,0.3,0.024
302,242,金丰时代,117,1,0.3,0.3
275,220,易和乐购卖场,117,1,0.3,0.3
567,454,7天广场,117,0.9,0.3,0.27
757,606,金亿里,117,0.55,0.3,0.165
720,576,存幸购物广场,117,0.55,0.3,0.165
946,757,广路商贸城,117,0.25,0.3,0.075
1120,896,雄峰城B1座,117,0.08,0.3,0.024
497,398,壹加壹超市(中塘街店),118,0.9,0.3,0.27
997,798,Face Time,118,0.25,0.3,0.075
1135,908,广州萝岗万达广场,118,0.08,0.3,0.024
1289,1031,优托邦(科学城店),118,0.08,0.3,0.024
1304,1043,高德汇购物中心(科学城店),118,0.08,0.3,0.024
373,298,悦生活专柜,120,1,0.3,0.3
330,264,品牌优选荟(新大新百货店),120,1,0.3,0.3
254,203,LN-WAY专柜,120,1,0.3,0.3
814,651,国东商城,120,0.55,0.3,0.165
1013,810,迎宾楼商场,120,0.25,0.3,0.075
873,698,Ailika,120,0.25,0.3,0.075
877,702,王府井百货,120,0.25,0.3,0.075
888,710,广百百货(东山店),120,0.25,0.3,0.075
962,770,东山汇,120,0.25,0.3,0.075
834,667,广百百货,120,0.55,0.3,0.165
1042,834,广州友谊商店,120,0.25,0.3,0.075
992,794,ec专柜,120,0.25,0.3,0.075
1002,802,tittot(广州友谊商店北区),120,0.25,0.3,0.075
1104,883,寓米先烈南路时代YOU店,120,0.08,0.3,0.024
1076,861,丽柏广场,120,0.25,0.3,0.075
1256,1005,新富熊大厦商城,120,0.08,0.3,0.024
1139,911,弟壹集,120,0.08,0.3,0.024
1295,1036,Natritience,120,0.08,0.3,0.024
1305,1044,东山锦轩·现代城,120,0.08,0.3,0.024
1239,991,宜安广场,120,0.08,0.3,0.024
666,533,鸿润二场,121,0.55,0.3,0.165
1051,841,荔园新天地,122,0.25,0.3,0.075
495,396,樂ALEMAMA,123,0.9,0.3,0.27
600,480,金豪商场,123,0.9,0.3,0.27
617,494,柏丽广场(翠竹路),123,0.9,0.3,0.27
840,672,鹭江商贸城,123,0.55,0.3,0.165
838,670,羊城秀艺术商业中心,123,0.55,0.3,0.165
965,772,MID TOWn,123,0.25,0.3,0.075
994,795,影城花园综合商场,123,0.25,0.3,0.075
1172,938,广东外交人员免税商店,123,0.08,0.3,0.024
1189,951,桂田广场,123,0.08,0.3,0.024
1179,943,丽影广场C区,123,0.08,0.3,0.024
824,659,贰号线商场(暂停营业),123,0.55,0.3,0.165
222,178,德国美诺Miele天汇广场igc授权体验店,124,1,0.3,0.3
222,178,IGC天汇广场,124,1,0.3,0.3
395,316,优托邦东翼商场,124,1,0.3,0.3
395,316,MeiMeiKeTing客厅,124,1,0.3,0.3
578,462,优托邦西翼商场,124,0.9,0.3,0.27
565,452,珠江道,124,0.9,0.3,0.27
1020,816,广州K11购物艺术中心,124,0.25,0.3,0.075
1007,806,高德置地广场·冬,124,0.25,0.3,0.075
1220,976,高德置地广场·秋,124,0.08,0.3,0.024
1298,1038,花城汇南区,124,0.08,0.3,0.024
1271,1017,四特酒百信购物中心,124,0.08,0.3,0.024
1237,990,jumeirah,124,0.08,0.3,0.024
945,756,雅瑶广场,125,0.25,0.3,0.075
347,278,千思惠诚店,126,1,0.3,0.3
426,341,丹山新村商贸城,126,1,0.3,0.3
480,384,沙头购物广场,126,0.9,0.3,0.27
1116,893,三和广场,126,0.08,0.3,0.024
278,222,海德汇(装修中),126,1,0.3,0.3
1178,942,凤凰商业广场,128,0.08,0.3,0.024
82,66,南岗新城,129,1,0.3,0.3
164,131,鸿福门广场,129,1,0.3,0.3
238,190,南岗新街市,129,1,0.3,0.3
1228,982,尚城万科里,129,0.08,0.3,0.024
1069,855,嘉乐源百货,131,0.25,0.3,0.075
1006,805,港源百货,131,0.25,0.3,0.075
1006,805,优佳生活超市,131,0.25,0.3,0.075
1013,810,彭诚百货,131,0.25,0.3,0.075
1110,888,合欣百货,131,0.08,0.3,0.024
636,509,雅瑶广场,132,0.9,0.3,0.27
878,702,雅瑶广场,134,0.25,0.3,0.075
621,497,富丽城购物广场,136,0.9,0.3,0.27
696,557,平安商厦,136,0.55,0.3,0.165
740,592,大石城,136,0.55,0.3,0.165
964,771,华贵购物中心,136,0.25,0.3,0.075
1232,986,建华汇商业中心,136,0.08,0.3,0.024
1248,998,105新地娱乐美食购物广场,136,0.08,0.3,0.024
1267,1014,万仓隆超市,136,0.08,0.3,0.024
713,570,江南坊,138,0.55,0.3,0.165
956,765,大信·新都汇,138,0.25,0.3,0.075
767,614,时尚场,138,0.55,0.3,0.165
1040,832,潮达新港城,138,0.25,0.3,0.075
1037,830,Mall商场,138,0.25,0.3,0.075
1242,994,新安购物广场,138,0.08,0.3,0.024
1202,962,蓝天里,138,0.08,0.3,0.024
1272,1018,摩登百货(海购店),138,0.08,0.3,0.024
1219,975,江南综合商场(玫瑰二街),138,0.08,0.3,0.024
1271,1017,海珠·合生生活天地,138,0.08,0.3,0.024
947,758,印象万家生活广场,138,0.25,0.3,0.075
1176,941,信和广场,138,0.08,0.3,0.024
1245,996,顺丰时尚,138,0.08,0.3,0.024
1282,1026,中大五凤西场第三区牛仔城,138,0.08,0.3,0.024
1153,922,壹加壹超市,138,0.08,0.3,0.024
527,422,克莱顿厅(多功能厅),140,0.9,0.3,0.27
1166,933,东方国际商业广场,140,0.08,0.3,0.024
13,10,琶洲商业广场A区,141,1,0.3,0.3
244,195,万胜围商业广场,141,1,0.3,0.3
455,364,下沉商场,141,0.9,0.3,0.27
435,348,保利广场,141,0.9,0.3,0.27
590,472,INTERCONTINTENTAL,141,0.9,0.3,0.27
955,764,万胜广场,141,0.25,0.3,0.075
291,233,若比邻社区商业中心(广州保利天悦店),141,1,0.3,0.3
440,352,广州国际轻纺城饰品区,142,0.9,0.3,0.27
468,374,JHML,142,0.9,0.3,0.27
817,654,康乐广场D区正街,142,0.55,0.3,0.165
1055,844,长江(国际)皮草城,142,0.25,0.3,0.075
1125,900,康盛北区,142,0.08,0.3,0.024
978,782,羊城秀艺术商业中心,142,0.25,0.3,0.075
957,766,鹭江商贸城,142,0.25,0.3,0.075
1168,934,美景中心,142,0.08,0.3,0.024
1263,1010,北区辅料广场,142,0.08,0.3,0.024
1011,809,贰号线商场(暂停营业),142,0.25,0.3,0.075
1094,875,海珠合生新天地(建设中),142,0.08,0.3,0.024
733,586,珠江道,143,0.55,0.3,0.165
541,433,优托邦东翼商场,143,0.9,0.3,0.27
500,400,优托邦西翼商场,143,0.9,0.3,0.27
600,480,高德置地广场·冬,143,0.9,0.3,0.27
577,462,花城汇,143,0.9,0.3,0.27
635,508,维家思广场,143,0.9,0.3,0.27
818,654,高德置地广场·秋,143,0.55,0.3,0.165
747,598,珠江新城,143,0.55,0.3,0.165
763,610,德国美诺Miele天汇广场igc授权体验店,143,0.55,0.3,0.165
763,610,IGC天汇广场,143,0.55,0.3,0.165
947,758,广州K11购物艺术中心,143,0.25,0.3,0.075
893,714,MeiMeiKeTing客厅,143,0.25,0.3,0.075
927,742,8090荟潮坊,143,0.25,0.3,0.075
1196,957,四特酒百信购物中心,143,0.08,0.3,0.024
1124,899,二层商场,143,0.08,0.3,0.024
1292,1034,广州友谊商店(国金店),143,0.08,0.3,0.024
1281,1025,高德置地广场·春,143,0.08,0.3,0.024
1228,982,广州国金天地购物中心,143,0.08,0.3,0.024
1302,1042,澳门丰云店,143,0.08,0.3,0.024
750,600,jumeirah,143,0.55,0.3,0.165
432,346,银之座,144,1,0.3,0.3
407,326,云景商贸中心,144,1,0.3,0.3
989,791,摩登百货(圣地店),144,0.25,0.3,0.075
1035,828,京骏商业城,144,0.25,0.3,0.075
775,620,云山汇,144,0.55,0.3,0.165
929,743,跨境购爱尚美店,144,0.25,0.3,0.075
779,623,乐圣地,144,0.55,0.3,0.165
929,743,广州圣地汇,144,0.25,0.3,0.075
828,662,梅花园时尚新天地,144,0.55,0.3,0.165
802,642,梅花园广场,144,0.55,0.3,0.165
972,778,佳润广场,144,0.25,0.3,0.075
1031,825,世潮商城,144,0.25,0.3,0.075
1281,1025,永旺超市(太阳城店),144,0.08,0.3,0.024
1291,1033,嘉裕太阳城广场,144,0.08,0.3,0.024
333,266,壹加壹超市,145,1,0.3,0.3
471,377,富华桦盛行(和仕),145,0.9,0.3,0.27
448,358,中大五凤西场第三区牛仔城,145,0.9,0.3,0.27
509,407,顺丰时尚,145,0.9,0.3,0.27
730,584,时尚场,145,0.55,0.3,0.165
811,649,北区辅料广场,145,0.55,0.3,0.165
828,662,长江(国际)皮草城,145,0.55,0.3,0.165
788,630,印象万家生活广场,145,0.55,0.3,0.165
1124,899,聚源综合商业城,145,0.08,0.3,0.024
1121,897,康盛北区,145,0.08,0.3,0.024
1050,840,康乐广场D区正街,145,0.25,0.3,0.075
952,762,美景中心,145,0.25,0.3,0.075
999,799,珠江道,146,0.25,0.3,0.075
1110,888,德国美诺Miele天汇广场igc授权体验店,146,0.08,0.3,0.024
1110,888,IGC天汇广场,146,0.08,0.3,0.024
1017,814,优托邦东翼商场,146,0.25,0.3,0.075
1220,976,Yello,146,0.08,0.3,0.024
1293,1034,太阳新天地购物中心,146,0.08,0.3,0.024
1158,926,优托邦西翼商场,146,0.08,0.3,0.024
1279,1023,MeiMeiKeTing客厅,146,0.08,0.3,0.024
625,500,雅瑶广场,148,0.9,0.3,0.27
1122,898,雅瑶广场,149,0.08,0.3,0.024
925,740,雅瑶广场,150,0.25,0.3,0.075
284,227,雅瑶广场,152,1,0.3,0.3
339,271,天鸿百货(金业路),155,1,0.3,0.3
971,777,MEIFUBAO(大润发店),155,0.25,0.3,0.075
956,765,天鸿商业,157,0.25,0.3,0.075
975,780,南村商贸城(南华路),157,0.25,0.3,0.075
862,690,乐购城,157,0.55,0.3,0.165
1000,800,人人佳购物城,157,0.25,0.3,0.075
1061,849,天汇百货(南村店),157,0.25,0.3,0.075
1277,1022,城业广场,157,0.08,0.3,0.024
763,610,润德商业广场,158,0.55,0.3,0.165
1008,806,南尊广场,158,0.25,0.3,0.075
1189,951,美嘀嘀,158,0.08,0.3,0.024
306,245,夏茅商业广场,159,1,0.3,0.3
616,493,PNPCARGO,159,0.9,0.3,0.27
863,690,夏茅金铂广场,159,0.55,0.3,0.165
976,781,夏茅商业广场,159,0.25,0.3,0.075
957,766,花都湖百花商业广场,160,0.25,0.3,0.075
1253,1002,天美商业城,160,0.08,0.3,0.024
1101,881,百花广场A座,160,0.08,0.3,0.024
348,278,Nini进口生活馆,161,1,0.3,0.3
1208,966,自由里,161,0.08,0.3,0.024
850,680,友益康厂家直购平台,162,0.55,0.3,0.165
1141,913,MEINAIER,162,0.08,0.3,0.024
1103,882,CHAYOYO,162,0.08,0.3,0.024
1223,978,摩登广场,162,0.08,0.3,0.024
1221,977,新世纪广场,162,0.08,0.3,0.024
1223,978,广州百货大厦(从化店),162,0.08,0.3,0.024
1125,900,挖挖易购花都店,163,0.08,0.3,0.024
1235,988,免购置税直上粤A牌,164,0.08,0.3,0.024
9,7,你我您岑村区团购,166,1,0.3,0.3
851,681,长兴商贸综合城,166,0.55,0.3,0.165
161,129,百家通购物广场,168,1,0.3,0.3
1114,891,得利达广场,168,0.08,0.3,0.024
484,387,圣诚·商场,169,0.9,0.3,0.27
667,534,景华商业广场,169,0.55,0.3,0.165
464,371,广州江湾阳光天地,169,0.9,0.3,0.27
781,625,粤海·得邻,169,0.55,0.3,0.165
1106,885,海印中心,169,0.08,0.3,0.024
909,727,海港城,169,0.25,0.3,0.075
828,662,广州亚太精品交易中心,169,0.55,0.3,0.165
1074,859,海印广场,169,0.25,0.3,0.075
1232,986,中华广场,169,0.08,0.3,0.024
1154,923,北京大厦饰博城,169,0.08,0.3,0.024
1161,929,金佰利广场,169,0.08,0.3,0.024
1011,809,信木岚(粤海仰忠汇店),169,0.25,0.3,0.075
1011,809,天河城,169,0.25,0.3,0.075
1011,809,趣优游专柜,169,0.25,0.3,0.075
1213,970,ABC-石烧安格斯牛扒(北京路店),169,0.08,0.3,0.024
1272,1018,地王广场(较场西路),169,0.08,0.3,0.024
1301,1041,金凯商业城,169,0.08,0.3,0.024
1217,974,仙妮蕾德(天河城百货店),169,0.08,0.3,0.024
1132,906,荣戈百货,169,0.08,0.3,0.024
1081,865,骏田批发广场,169,0.25,0.3,0.075
1193,954,名盛广场,169,0.08,0.3,0.024
1239,991,天河城百货(北京路店),169,0.08,0.3,0.024
